45507,MOROCCO  6,MOROCCO,AFRICA,
45508,MOROCCO  3,MOROCCO,AFRICA,
45509,VIETNAM  7,VIETNAM,ASIA,
45510,ALGERIA  8,ALGERIA,AFRICA,
45511,ARGENTINA1,ARGENTINA,AMERICA,
45512,JAPAN    9,JAPAN,ASIA,
45513,SAUDI ARA5,SAUDI ARABIA,MIDDLE EAST,
45514,RUSSIA   5,RUSSIA,EUROPE,
45515,INDONESIA5,INDONESIA,ASIA,
45516,ROMANIA  6,ROMANIA,EUROPE,
45517,EGYPT    3,EGYPT,MIDDLE EAST,
45518,CANADA   4,CANADA,AMERICA,
45519,GERMANY  0,GERMANY,EUROPE,
45520,INDIA    1,INDIA,ASIA,
45521,UNITED KI9,UNITED KINGDOM,EUROPE,
45522,MOZAMBIQU1,MOZAMBIQUE,AFRICA,
45523,INDONESIA8,INDONESIA,ASIA,
45524,GERMANY  3,GERMANY,EUROPE,
45525,INDONESIA6,INDONESIA,ASIA,
45526,CHINA    0,CHINA,ASIA,
45527,IRAQ     8,IRAQ,MIDDLE EAST,
45528,UNITED KI2,UNITED KINGDOM,EUROPE,
45529,ETHIOPIA 2,ETHIOPIA,AFRICA,
45530,ROMANIA  9,ROMANIA,EUROPE,
45531,JORDAN   0,JORDAN,MIDDLE EAST,
45532,IRAQ     9,IRAQ,MIDDLE EAST,
45533,JAPAN    2,JAPAN,ASIA,
45534,IRAQ     5,IRAQ,MIDDLE EAST,
45535,GERMANY  4,GERMANY,EUROPE,
45536,INDONESIA4,INDONESIA,ASIA,
45537,EGYPT    5,EGYPT,MIDDLE EAST,
45538,MOROCCO  3,MOROCCO,AFRICA,
45539,IRAN     6,IRAN,MIDDLE EAST,
45540,SAUDI ARA1,SAUDI ARABIA,MIDDLE EAST,
45541,MOZAMBIQU3,MOZAMBIQUE,AFRICA,
45542,KENYA    6,KENYA,AFRICA,
45543,CHINA    6,CHINA,ASIA,
45544,ALGERIA  6,ALGERIA,AFRICA,
45545,PERU     0,PERU,AMERICA,
45546,CHINA    0,CHINA,ASIA,
45547,IRAN     2,IRAN,MIDDLE EAST,
45548,ARGENTINA4,ARGENTINA,AMERICA,
45549,EGYPT    5,EGYPT,MIDDLE EAST,
45550,ARGENTINA2,ARGENTINA,AMERICA,
45551,KENYA    2,KENYA,AFRICA,
45552,CHINA    7,CHINA,ASIA,
45553,MOZAMBIQU4,MOZAMBIQUE,AFRICA,
45554,IRAQ     1,IRAQ,MIDDLE EAST,
45555,ALGERIA  9,ALGERIA,AFRICA,
45556,PERU     0,PERU,AMERICA,
45557,IRAQ     6,IRAQ,MIDDLE EAST,
45558,IRAN     5,IRAN,MIDDLE EAST,
45559,VIETNAM  4,VIETNAM,ASIA,
45560,IRAQ     0,IRAQ,MIDDLE EAST,
45561,FRANCE   3,FRANCE,EUROPE,
45562,MOZAMBIQU9,MOZAMBIQUE,AFRICA,
45563,CHINA    4,CHINA,ASIA,
45564,ALGERIA  2,ALGERIA,AFRICA,
45565,INDIA    4,INDIA,ASIA,
45566,CANADA   0,CANADA,AMERICA,
45567,EGYPT    0,EGYPT,MIDDLE EAST,
45568,CANADA   9,CANADA,AMERICA,
45569,MOROCCO  2,MOROCCO,AFRICA,
45570,IRAQ     2,IRAQ,MIDDLE EAST,
45571,GERMANY  0,GERMANY,EUROPE,
45572,ROMANIA  3,ROMANIA,EUROPE,
45573,EGYPT    9,EGYPT,MIDDLE EAST,
45574,JORDAN   4,JORDAN,MIDDLE EAST,
45575,SAUDI ARA1,SAUDI ARABIA,MIDDLE EAST,
45576,MOZAMBIQU6,MOZAMBIQUE,AFRICA,
45577,UNITED KI5,UNITED KINGDOM,EUROPE,
45578,RUSSIA   6,RUSSIA,EUROPE,
45579,KENYA    5,KENYA,AFRICA,
45580,ARGENTINA2,ARGENTINA,AMERICA,
45581,SAUDI ARA9,SAUDI ARABIA,MIDDLE EAST,
45582,RUSSIA   5,RUSSIA,EUROPE,
45583,KENYA    2,KENYA,AFRICA,
45584,VIETNAM  8,VIETNAM,ASIA,
45585,PERU     2,PERU,AMERICA,
45586,ALGERIA  8,ALGERIA,AFRICA,
45587,SAUDI ARA7,SAUDI ARABIA,MIDDLE EAST,
45588,UNITED ST1,UNITED STATES,AMERICA,
45589,CANADA   7,CANADA,AMERICA,
45590,ETHIOPIA 7,ETHIOPIA,AFRICA,
45591,INDONESIA7,INDONESIA,ASIA,
45592,IRAQ     9,IRAQ,MIDDLE EAST,
45593,SAUDI ARA5,SAUDI ARABIA,MIDDLE EAST,
45594,ARGENTINA2,ARGENTINA,AMERICA,
45595,UNITED KI3,UNITED KINGDOM,EUROPE,
45596,PERU     5,PERU,AMERICA,
45597,IRAQ     6,IRAQ,MIDDLE EAST,
45598,MOZAMBIQU2,MOZAMBIQUE,AFRICA,
45599,FRANCE   6,FRANCE,EUROPE,
45600,IRAQ     3,IRAQ,MIDDLE EAST,
45601,ROMANIA  8,ROMANIA,EUROPE,
45602,ETHIOPIA 3,ETHIOPIA,AFRICA,
45603,JAPAN    5,JAPAN,ASIA,
45604,INDIA    3,INDIA,ASIA,
45605,PERU     6,PERU,AMERICA,
45606,MOROCCO  9,MOROCCO,AFRICA,
45607,INDONESIA6,INDONESIA,ASIA,
45608,FRANCE   2,FRANCE,EUROPE,
45609,BRAZIL   3,BRAZIL,AMERICA,
45610,RUSSIA   9,RUSSIA,EUROPE,
45611,PERU     8,PERU,AMERICA,
45612,ALGERIA  0,ALGERIA,AFRICA,
45613,IRAN     2,IRAN,MIDDLE EAST,
45614,PERU     4,PERU,AMERICA,
45615,BRAZIL   7,BRAZIL,AMERICA,
45616,UNITED KI0,UNITED KINGDOM,EUROPE,
45617,JORDAN   0,JORDAN,MIDDLE EAST,
45618,KENYA    9,KENYA,AFRICA,
45619,ETHIOPIA 5,ETHIOPIA,AFRICA,
45620,CHINA    3,CHINA,ASIA,
45621,JAPAN    6,JAPAN,ASIA,
45622,RUSSIA   4,RUSSIA,EUROPE,
45623,ALGERIA  9,ALGERIA,AFRICA,
45624,UNITED ST0,UNITED STATES,AMERICA,
45625,INDONESIA1,INDONESIA,ASIA,
45626,ALGERIA  6,ALGERIA,AFRICA,
45627,ARGENTINA3,ARGENTINA,AMERICA,
45628,GERMANY  5,GERMANY,EUROPE,
45629,EGYPT    3,EGYPT,MIDDLE EAST,
45630,FRANCE   0,FRANCE,EUROPE,
45631,JAPAN    7,JAPAN,ASIA,
45632,IRAQ     6,IRAQ,MIDDLE EAST,
45633,ETHIOPIA 6,ETHIOPIA,AFRICA,
45634,EGYPT    3,EGYPT,MIDDLE EAST,
45635,JORDAN   2,JORDAN,MIDDLE EAST,
45636,IRAN     8,IRAN,MIDDLE EAST,
45637,MOROCCO  7,MOROCCO,AFRICA,
45638,PERU     4,PERU,AMERICA,
45639,UNITED ST3,UNITED STATES,AMERICA,
45640,INDIA    8,INDIA,ASIA,
45641,PERU     9,PERU,AMERICA,
45642,CHINA    5,CHINA,ASIA,
45643,PERU     9,PERU,AMERICA,
45644,MOROCCO  5,MOROCCO,AFRICA,
45645,JORDAN   6,JORDAN,MIDDLE EAST,
45646,ALGERIA  3,ALGERIA,AFRICA,
45647,VIETNAM  8,VIETNAM,ASIA,
45648,MOZAMBIQU3,MOZAMBIQUE,AFRICA,
45649,PERU     7,PERU,AMERICA,
45650,ALGERIA  4,ALGERIA,AFRICA,
45651,JORDAN   0,JORDAN,MIDDLE EAST,
45652,UNITED ST6,UNITED STATES,AMERICA,
45653,JAPAN    2,JAPAN,ASIA,
45654,SAUDI ARA4,SAUDI ARABIA,MIDDLE EAST,
45655,JAPAN    4,JAPAN,ASIA,
45656,JAPAN    0,JAPAN,ASIA,
45657,ALGERIA  7,ALGERIA,AFRICA,
45658,CANADA   1,CANADA,AMERICA,
45659,ROMANIA  5,ROMANIA,EUROPE,
45660,RUSSIA   9,RUSSIA,EUROPE,
45661,MOZAMBIQU6,MOZAMBIQUE,AFRICA,
45662,PERU     1,PERU,AMERICA,
45663,SAUDI ARA8,SAUDI ARABIA,MIDDLE EAST,
45664,CANADA   2,CANADA,AMERICA,
45665,UNITED ST6,UNITED STATES,AMERICA,
45666,ARGENTINA9,ARGENTINA,AMERICA,
45667,ETHIOPIA 4,ETHIOPIA,AFRICA,
45668,MOROCCO  5,MOROCCO,AFRICA,
45669,EGYPT    9,EGYPT,MIDDLE EAST,
45670,IRAQ     0,IRAQ,MIDDLE EAST,
45671,CHINA    2,CHINA,ASIA,
45672,INDONESIA7,INDONESIA,ASIA,
45673,UNITED ST7,UNITED STATES,AMERICA,
45674,BRAZIL   8,BRAZIL,AMERICA,
45675,ALGERIA  4,ALGERIA,AFRICA,
45676,EGYPT    6,EGYPT,MIDDLE EAST,
45677,ROMANIA  5,ROMANIA,EUROPE,
45678,RUSSIA   6,RUSSIA,EUROPE,
45679,MOROCCO  9,MOROCCO,AFRICA,
45680,JORDAN   2,JORDAN,MIDDLE EAST,
45681,INDIA    4,INDIA,ASIA,
45682,SAUDI ARA9,SAUDI ARABIA,MIDDLE EAST,
45683,BRAZIL   7,BRAZIL,AMERICA,
45684,INDONESIA2,INDONESIA,ASIA,
45685,RUSSIA   2,RUSSIA,EUROPE,
45686,ETHIOPIA 2,ETHIOPIA,AFRICA,
45687,JORDAN   3,JORDAN,MIDDLE EAST,
45688,VIETNAM  9,VIETNAM,ASIA,
45689,ETHIOPIA 3,ETHIOPIA,AFRICA,
45690,INDIA    1,INDIA,ASIA,
45691,JORDAN   7,JORDAN,MIDDLE EAST,
45692,JORDAN   3,JORDAN,MIDDLE EAST,
45693,CANADA   3,CANADA,AMERICA,
45694,BRAZIL   0,BRAZIL,AMERICA,
45695,RUSSIA   4,RUSSIA,EUROPE,
45696,RUSSIA   5,RUSSIA,EUROPE,
45697,IRAQ     9,IRAQ,MIDDLE EAST,
45698,FRANCE   3,FRANCE,EUROPE,
45699,INDONESIA7,INDONESIA,ASIA,
45700,VIETNAM  6,VIETNAM,ASIA,
45701,BRAZIL   6,BRAZIL,AMERICA,
45702,UNITED KI6,UNITED KINGDOM,EUROPE,
45703,IRAQ     9,IRAQ,MIDDLE EAST,
45704,RUSSIA   2,RUSSIA,EUROPE,
45705,JORDAN   2,JORDAN,MIDDLE EAST,
45706,IRAQ     8,IRAQ,MIDDLE EAST,
45707,SAUDI ARA4,SAUDI ARABIA,MIDDLE EAST,
45708,EGYPT    5,EGYPT,MIDDLE EAST,
45709,RUSSIA   2,RUSSIA,EUROPE,
45710,SAUDI ARA1,SAUDI ARABIA,MIDDLE EAST,
45711,GERMANY  6,GERMANY,EUROPE,
45712,BRAZIL   2,BRAZIL,AMERICA,
45713,UNITED KI0,UNITED KINGDOM,EUROPE,
45714,IRAN     0,IRAN,MIDDLE EAST,
45715,UNITED KI9,UNITED KINGDOM,EUROPE,
45716,FRANCE   7,FRANCE,EUROPE,
45717,UNITED ST5,UNITED STATES,AMERICA,
45718,INDIA    9,INDIA,ASIA,
45719,MOROCCO  1,MOROCCO,AFRICA,
45720,KENYA    6,KENYA,AFRICA,
45721,RUSSIA   6,RUSSIA,EUROPE,
45722,MOZAMBIQU5,MOZAMBIQUE,AFRICA,
45723,ETHIOPIA 2,ETHIOPIA,AFRICA,
45724,ALGERIA  8,ALGERIA,AFRICA,
45725,ETHIOPIA 5,ETHIOPIA,AFRICA,
45726,INDIA    4,INDIA,ASIA,
45727,INDIA    6,INDIA,ASIA,
45728,INDONESIA4,INDONESIA,ASIA,
45729,ROMANIA  0,ROMANIA,EUROPE,
45730,INDONESIA4,INDONESIA,ASIA,
45731,VIETNAM  6,VIETNAM,ASIA,
45732,SAUDI ARA0,SAUDI ARABIA,MIDDLE EAST,
45733,ETHIOPIA 0,ETHIOPIA,AFRICA,
45734,MOZAMBIQU4,MOZAMBIQUE,AFRICA,
45735,SAUDI ARA8,SAUDI ARABIA,MIDDLE EAST,
45736,MOROCCO  3,MOROCCO,AFRICA,
45737,CANADA   2,CANADA,AMERICA,
45738,IRAN     7,IRAN,MIDDLE EAST,
45739,ALGERIA  1,ALGERIA,AFRICA,
45740,UNITED KI9,UNITED KINGDOM,EUROPE,
45741,IRAN     3,IRAN,MIDDLE EAST,
45742,IRAQ     4,IRAQ,MIDDLE EAST,
45743,EGYPT    2,EGYPT,MIDDLE EAST,
45744,IRAN     9,IRAN,MIDDLE EAST,
45745,SAUDI ARA7,SAUDI ARABIA,MIDDLE EAST,
45746,VIETNAM  9,VIETNAM,ASIA,
45747,IRAN     8,IRAN,MIDDLE EAST,
45748,BRAZIL   8,BRAZIL,AMERICA,
45749,IRAN     6,IRAN,MIDDLE EAST,
45750,EGYPT    4,EGYPT,MIDDLE EAST,
45751,GERMANY  0,GERMANY,EUROPE,
45752,IRAQ     5,IRAQ,MIDDLE EAST,
45753,UNITED KI7,UNITED KINGDOM,EUROPE,
45754,ALGERIA  2,ALGERIA,AFRICA,
45755,JORDAN   6,JORDAN,MIDDLE EAST,
45756,RUSSIA   2,RUSSIA,EUROPE,
45757,CANADA   2,CANADA,AMERICA,
45758,INDONESIA4,INDONESIA,ASIA,
45759,ETHIOPIA 4,ETHIOPIA,AFRICA,
45760,BRAZIL   0,BRAZIL,AMERICA,
45761,INDONESIA3,INDONESIA,ASIA,
45762,BRAZIL   2,BRAZIL,AMERICA,
45763,RUSSIA   7,RUSSIA,EUROPE,
45764,PERU     2,PERU,AMERICA,
45765,IRAQ     6,IRAQ,MIDDLE EAST,
45766,JAPAN    5,JAPAN,ASIA,
45767,KENYA    9,KENYA,AFRICA,
45768,SAUDI ARA4,SAUDI ARABIA,MIDDLE EAST,
45769,KENYA    5,KENYA,AFRICA,
45770,FRANCE   7,FRANCE,EUROPE,
45771,MOROCCO  9,MOROCCO,AFRICA,
45772,ROMANIA  4,ROMANIA,EUROPE,
45773,IRAN     8,IRAN,MIDDLE EAST,
45774,ALGERIA  5,ALGERIA,AFRICA,
45775,ALGERIA  0,ALGERIA,AFRICA,
45776,FRANCE   8,FRANCE,EUROPE,
45777,ARGENTINA5,ARGENTINA,AMERICA,
45778,VIETNAM  9,VIETNAM,ASIA,
45779,ETHIOPIA 4,ETHIOPIA,AFRICA,
45780,VIETNAM  9,VIETNAM,ASIA,
45781,ARGENTINA2,ARGENTINA,AMERICA,
45782,PERU     7,PERU,AMERICA,
45783,MOZAMBIQU4,MOZAMBIQUE,AFRICA,
45784,PERU     9,PERU,AMERICA,
45785,JORDAN   8,JORDAN,MIDDLE EAST,
45786,ETHIOPIA 2,ETHIOPIA,AFRICA,
45787,JORDAN   0,JORDAN,MIDDLE EAST,
45788,RUSSIA   1,RUSSIA,EUROPE,
45789,GERMANY  5,GERMANY,EUROPE,
45790,MOROCCO  3,MOROCCO,AFRICA,
45791,FRANCE   1,FRANCE,EUROPE,
45792,KENYA    2,KENYA,AFRICA,
45793,GERMANY  3,GERMANY,EUROPE,
45794,FRANCE   7,FRANCE,EUROPE,
45795,JORDAN   5,JORDAN,MIDDLE EAST,
45796,UNITED KI9,UNITED KINGDOM,EUROPE,
45797,BRAZIL   6,BRAZIL,AMERICA,
45798,SAUDI ARA7,SAUDI ARABIA,MIDDLE EAST,
45799,UNITED ST0,UNITED STATES,AMERICA,
45800,BRAZIL   4,BRAZIL,AMERICA,
45801,CANADA   5,CANADA,AMERICA,
45802,GERMANY  6,GERMANY,EUROPE,
45803,ROMANIA  1,ROMANIA,EUROPE,
45804,VIETNAM  7,VIETNAM,ASIA,
45805,IRAQ     7,IRAQ,MIDDLE EAST,
45806,IRAQ     6,IRAQ,MIDDLE EAST,
45807,MOROCCO  8,MOROCCO,AFRICA,
45808,MOZAMBIQU3,MOZAMBIQUE,AFRICA,
45809,RUSSIA   0,RUSSIA,EUROPE,
45810,INDIA    5,INDIA,ASIA,
45811,MOROCCO  3,MOROCCO,AFRICA,
45812,GERMANY  1,GERMANY,EUROPE,
45813,VIETNAM  4,VIETNAM,ASIA,
45814,UNITED KI9,UNITED KINGDOM,EUROPE,
45815,INDONESIA8,INDONESIA,ASIA,
45816,UNITED ST3,UNITED STATES,AMERICA,
45817,PERU     1,PERU,AMERICA,
45818,INDIA    2,INDIA,ASIA,
45819,MOROCCO  9,MOROCCO,AFRICA,
45820,PERU     9,PERU,AMERICA,
45821,ETHIOPIA 0,ETHIOPIA,AFRICA,
45822,FRANCE   5,FRANCE,EUROPE,
45823,IRAQ     8,IRAQ,MIDDLE EAST,
45824,IRAQ     4,IRAQ,MIDDLE EAST,
45825,BRAZIL   6,BRAZIL,AMERICA,
45826,PERU     3,PERU,AMERICA,
45827,FRANCE   9,FRANCE,EUROPE,
45828,JORDAN   4,JORDAN,MIDDLE EAST,
45829,ROMANIA  9,ROMANIA,EUROPE,
45830,KENYA    7,KENYA,AFRICA,
45831,ETHIOPIA 0,ETHIOPIA,AFRICA,
45832,PERU     2,PERU,AMERICA,
45833,MOROCCO  9,MOROCCO,AFRICA,
45834,MOROCCO  2,MOROCCO,AFRICA,
45835,MOZAMBIQU8,MOZAMBIQUE,AFRICA,
45836,INDIA    7,INDIA,ASIA,
45837,UNITED ST4,UNITED STATES,AMERICA,
45838,CHINA    9,CHINA,ASIA,
45839,CANADA   9,CANADA,AMERICA,
45840,JAPAN    2,JAPAN,ASIA,
45841,SAUDI ARA9,SAUDI ARABIA,MIDDLE EAST,
45842,ROMANIA  7,ROMANIA,EUROPE,
45843,IRAN     9,IRAN,MIDDLE EAST,
45844,ARGENTINA5,ARGENTINA,AMERICA,
45845,EGYPT    2,EGYPT,MIDDLE EAST,
45846,SAUDI ARA4,SAUDI ARABIA,MIDDLE EAST,
45847,IRAN     0,IRAN,MIDDLE EAST,
45848,CHINA    5,CHINA,ASIA,
45849,RUSSIA   5,RUSSIA,EUROPE,
45850,EGYPT    3,EGYPT,MIDDLE EAST,
45851,ROMANIA  2,ROMANIA,EUROPE,
45852,VIETNAM  4,VIETNAM,ASIA,
45853,SAUDI ARA4,SAUDI ARABIA,MIDDLE EAST,
45854,SAUDI ARA6,SAUDI ARABIA,MIDDLE EAST,
45855,ALGERIA  4,ALGERIA,AFRICA,
45856,JAPAN    4,JAPAN,ASIA,
45857,MOROCCO  5,MOROCCO,AFRICA,
45858,UNITED KI5,UNITED KINGDOM,EUROPE,
45859,MOROCCO  2,MOROCCO,AFRICA,
45860,INDIA    2,INDIA,ASIA,
45861,CHINA    1,CHINA,ASIA,
45862,CANADA   7,CANADA,AMERICA,
45863,SAUDI ARA1,SAUDI ARABIA,MIDDLE EAST,
45864,RUSSIA   5,RUSSIA,EUROPE,
45865,CANADA   0,CANADA,AMERICA,
45866,PERU     0,PERU,AMERICA,
45867,JAPAN    8,JAPAN,ASIA,
45868,RUSSIA   9,RUSSIA,EUROPE,
45869,SAUDI ARA3,SAUDI ARABIA,MIDDLE EAST,
45870,RUSSIA   6,RUSSIA,EUROPE,
45871,GERMANY  9,GERMANY,EUROPE,
45872,ROMANIA  0,ROMANIA,EUROPE,
45873,UNITED ST7,UNITED STATES,AMERICA,
45874,ROMANIA  5,ROMANIA,EUROPE,
45875,INDONESIA6,INDONESIA,ASIA,
45876,MOZAMBIQU5,MOZAMBIQUE,AFRICA,
45877,JAPAN    2,JAPAN,ASIA,
45878,INDONESIA8,INDONESIA,ASIA,
45879,CANADA   8,CANADA,AMERICA,
45880,JAPAN    8,JAPAN,ASIA,
45881,MOZAMBIQU9,MOZAMBIQUE,AFRICA,
45882,UNITED KI2,UNITED KINGDOM,EUROPE,
45883,JAPAN    0,JAPAN,ASIA,
45884,MOROCCO  6,MOROCCO,AFRICA,
45885,IRAQ     6,IRAQ,MIDDLE EAST,
45886,RUSSIA   4,RUSSIA,EUROPE,
45887,PERU     2,PERU,AMERICA,
45888,VIETNAM  4,VIETNAM,ASIA,
45889,ARGENTINA2,ARGENTINA,AMERICA,
45890,ETHIOPIA 0,ETHIOPIA,AFRICA,
45891,IRAQ     6,IRAQ,MIDDLE EAST,
45892,MOZAMBIQU3,MOZAMBIQUE,AFRICA,
45893,EGYPT    8,EGYPT,MIDDLE EAST,
45894,JAPAN    1,JAPAN,ASIA,
45895,SAUDI ARA0,SAUDI ARABIA,MIDDLE EAST,
45896,BRAZIL   6,BRAZIL,AMERICA,
45897,CHINA    4,CHINA,ASIA,
45898,MOROCCO  6,MOROCCO,AFRICA,
45899,ARGENTINA4,ARGENTINA,AMERICA,
45900,JAPAN    3,JAPAN,ASIA,
45901,PERU     5,PERU,AMERICA,
45902,IRAQ     5,IRAQ,MIDDLE EAST,
45903,MOROCCO  9,MOROCCO,AFRICA,
45904,SAUDI ARA3,SAUDI ARABIA,MIDDLE EAST,
45905,ALGERIA  7,ALGERIA,AFRICA,
45906,VIETNAM  2,VIETNAM,ASIA,
45907,JORDAN   6,JORDAN,MIDDLE EAST,
45908,ETHIOPIA 7,ETHIOPIA,AFRICA,
45909,IRAN     3,IRAN,MIDDLE EAST,
45910,UNITED KI1,UNITED KINGDOM,EUROPE,
45911,IRAQ     2,IRAQ,MIDDLE EAST,
45912,KENYA    2,KENYA,AFRICA,
45913,MOZAMBIQU6,MOZAMBIQUE,AFRICA,
45914,UNITED KI2,UNITED KINGDOM,EUROPE,
45915,MOROCCO  4,MOROCCO,AFRICA,
45916,CANADA   2,CANADA,AMERICA,
45917,ALGERIA  3,ALGERIA,AFRICA,
45918,FRANCE   4,FRANCE,EUROPE,
45919,JAPAN    0,JAPAN,ASIA,
45920,JAPAN    8,JAPAN,ASIA,
45921,BRAZIL   3,BRAZIL,AMERICA,
45922,JORDAN   8,JORDAN,MIDDLE EAST,
45923,JAPAN    2,JAPAN,ASIA,
45924,SAUDI ARA6,SAUDI ARABIA,MIDDLE EAST,
45925,ARGENTINA4,ARGENTINA,AMERICA,
45926,FRANCE   4,FRANCE,EUROPE,
45927,UNITED ST0,UNITED STATES,AMERICA,
45928,MOROCCO  4,MOROCCO,AFRICA,
45929,UNITED KI9,UNITED KINGDOM,EUROPE,
45930,CHINA    4,CHINA,ASIA,
45931,ALGERIA  9,ALGERIA,AFRICA,
45932,UNITED KI7,UNITED KINGDOM,EUROPE,
45933,INDONESIA6,INDONESIA,ASIA,
45934,ROMANIA  5,ROMANIA,EUROPE,
45935,EGYPT    1,EGYPT,MIDDLE EAST,
45936,ROMANIA  0,ROMANIA,EUROPE,
45937,FRANCE   0,FRANCE,EUROPE,
45938,IRAN     2,IRAN,MIDDLE EAST,
45939,IRAN     6,IRAN,MIDDLE EAST,
45940,SAUDI ARA5,SAUDI ARABIA,MIDDLE EAST,
45941,MOZAMBIQU3,MOZAMBIQUE,AFRICA,
45942,INDONESIA6,INDONESIA,ASIA,
45943,CHINA    3,CHINA,ASIA,
45944,BRAZIL   4,BRAZIL,AMERICA,
45945,CHINA    6,CHINA,ASIA,
45946,RUSSIA   1,RUSSIA,EUROPE,
45947,INDONESIA4,INDONESIA,ASIA,
45948,PERU     3,PERU,AMERICA,
45949,ETHIOPIA 1,ETHIOPIA,AFRICA,
45950,RUSSIA   4,RUSSIA,EUROPE,
45951,MOZAMBIQU4,MOZAMBIQUE,AFRICA,
45952,GERMANY  5,GERMANY,EUROPE,
45953,IRAQ     4,IRAQ,MIDDLE EAST,
45954,ROMANIA  8,ROMANIA,EUROPE,
45955,RUSSIA   5,RUSSIA,EUROPE,
45956,CANADA   6,CANADA,AMERICA,
45957,JAPAN    4,JAPAN,ASIA,
45958,ALGERIA  3,ALGERIA,AFRICA,
45959,JAPAN    7,JAPAN,ASIA,
45960,ROMANIA  6,ROMANIA,EUROPE,
45961,MOROCCO  5,MOROCCO,AFRICA,
45962,ALGERIA  7,ALGERIA,AFRICA,
45963,ETHIOPIA 6,ETHIOPIA,AFRICA,
45964,JAPAN    7,JAPAN,ASIA,
45965,ETHIOPIA 4,ETHIOPIA,AFRICA,
45966,RUSSIA   6,RUSSIA,EUROPE,
45967,ETHIOPIA 6,ETHIOPIA,AFRICA,
45968,ROMANIA  6,ROMANIA,EUROPE,
45969,UNITED ST8,UNITED STATES,AMERICA,
45970,EGYPT    8,EGYPT,MIDDLE EAST,
45971,ROMANIA  8,ROMANIA,EUROPE,
45972,BRAZIL   6,BRAZIL,AMERICA,
45973,MOZAMBIQU3,MOZAMBIQUE,AFRICA,
45974,IRAN     4,IRAN,MIDDLE EAST,
45975,JORDAN   3,JORDAN,MIDDLE EAST,
45976,CANADA   2,CANADA,AMERICA,
45977,KENYA    4,KENYA,AFRICA,
45978,ETHIOPIA 3,ETHIOPIA,AFRICA,
45979,ARGENTINA5,ARGENTINA,AMERICA,
45980,KENYA    1,KENYA,AFRICA,
45981,PERU     6,PERU,AMERICA,
45982,JAPAN    8,JAPAN,ASIA,
45983,CHINA    8,CHINA,ASIA,
45984,INDIA    6,INDIA,ASIA,
45985,PERU     8,PERU,AMERICA,
45986,SAUDI ARA8,SAUDI ARABIA,MIDDLE EAST,
45987,ROMANIA  7,ROMANIA,EUROPE,
45988,ARGENTINA7,ARGENTINA,AMERICA,
45989,UNITED ST7,UNITED STATES,AMERICA,
45990,CANADA   8,CANADA,AMERICA,
45991,PERU     1,PERU,AMERICA,
45992,BRAZIL   2,BRAZIL,AMERICA,
45993,JAPAN    9,JAPAN,ASIA,
45994,UNITED KI1,UNITED KINGDOM,EUROPE,
45995,UNITED KI6,UNITED KINGDOM,EUROPE,
45996,UNITED KI3,UNITED KINGDOM,EUROPE,
45997,IRAN     0,IRAN,MIDDLE EAST,
45998,EGYPT    5,EGYPT,MIDDLE EAST,
45999,INDIA    4,INDIA,ASIA,
46000,IRAQ     7,IRAQ,MIDDLE EAST,
46001,BRAZIL   4,BRAZIL,AMERICA,
46002,INDIA    6,INDIA,ASIA,
46003,ROMANIA  3,ROMANIA,EUROPE,
46004,SAUDI ARA7,SAUDI ARABIA,MIDDLE EAST,
46005,ALGERIA  6,ALGERIA,AFRICA,
46006,INDONESIA6,INDONESIA,ASIA,
46007,RUSSIA   1,RUSSIA,EUROPE,
46008,ROMANIA  0,ROMANIA,EUROPE,
46009,MOROCCO  6,MOROCCO,AFRICA,
46010,JAPAN    0,JAPAN,ASIA,
46011,KENYA    1,KENYA,AFRICA,
46012,ARGENTINA8,ARGENTINA,AMERICA,
46013,BRAZIL   6,BRAZIL,AMERICA,
46014,BRAZIL   0,BRAZIL,AMERICA,
46015,PERU     3,PERU,AMERICA,
46016,UNITED ST8,UNITED STATES,AMERICA,
46017,EGYPT    6,EGYPT,MIDDLE EAST,
46018,BRAZIL   0,BRAZIL,AMERICA,
46019,GERMANY  6,GERMANY,EUROPE,
46020,INDONESIA9,INDONESIA,ASIA,
46021,IRAQ     1,IRAQ,MIDDLE EAST,
46022,MOZAMBIQU6,MOZAMBIQUE,AFRICA,
46023,KENYA    2,KENYA,AFRICA,
46024,UNITED KI0,UNITED KINGDOM,EUROPE,
46025,JORDAN   8,JORDAN,MIDDLE EAST,
46026,INDONESIA3,INDONESIA,ASIA,
46027,CANADA   6,CANADA,AMERICA,
46028,INDIA    2,INDIA,ASIA,
46029,CANADA   5,CANADA,AMERICA,
46030,INDIA    4,INDIA,ASIA,
46031,ARGENTINA8,ARGENTINA,AMERICA,
46032,GERMANY  3,GERMANY,EUROPE,
46033,MOROCCO  9,MOROCCO,AFRICA,
46034,UNITED ST1,UNITED STATES,AMERICA,
46035,INDIA    3,INDIA,ASIA,
46036,ARGENTINA9,ARGENTINA,AMERICA,
46037,ALGERIA  0,ALGERIA,AFRICA,
46038,JAPAN    9,JAPAN,ASIA,
46039,INDIA    4,INDIA,ASIA,
46040,BRAZIL   6,BRAZIL,AMERICA,
46041,EGYPT    7,EGYPT,MIDDLE EAST,
46042,INDONESIA1,INDONESIA,ASIA,
46043,RUSSIA   0,RUSSIA,EUROPE,
46044,MOZAMBIQU4,MOZAMBIQUE,AFRICA,
